,symbol,close,relative_strength_sp500,rank
1138,UNVR,30.7199993134,1.0426189615,0.84
1139,AJXA,25.8899993896,1.0404059009,0.84
1140,GATX,107.9499969482,1.0435535129,0.84
1141,THG,146.6000061035,1.0424440672,0.84
1142,HFRO,11.7600002289,1.0415391453,0.84
1143,ASO,33.5099983215,1.0411245138,0.84
1144,TENB,50.2999992371,1.0437230365,0.84
1145,SXT,87.4400024414,1.0409774686,0.84
1146,FVCB,20.7000007629,1.0430282842,0.84
1147,GRBK,24.3199996948,1.0415067119,0.84
1148,STE,228.1999969482,1.0421200536,0.84
1149,FUND,8.6800003052,1.0421054772,0.84
1150,FUNC,21.3899993896,1.0420676890,0.84
1151,GPRE,32.5800018311,1.0422444294,0.84
1152,SQQQ,47.3100013733,1.0405949363,0.84
1153,SQFTP,23.9899997711,1.0408726919,0.84
1154,BIOX,14.6800003052,1.0420018446,0.84
1155,SNP,52.4500007629,1.0410923457,0.84
1156,JCSE,11.6000003815,1.0407676281,0.84
1157,FTAIP,25.2700004578,1.0431094548,0.84
1158,SITC,15.7200002670,1.0405868391,0.84
1159,FTAIN,25.8999996185,1.0417489656,0.84
1160,KDNY,15.1800003052,1.0400505252,0.84
1161,SAR,26.5699996948,1.0413727784,0.84
1162,CAJ,25.3899993896,1.0433811744,0.84
1163,FSK,21.6200008392,1.0416730383,0.84
1164,RTL,7.9800000191,1.0417021406,0.84
1165,CDC,71.8199996948,1.0440380860,0.84
1166,CDL,62.9500007629,1.0437858876,0.84
1167,CELH,67.0899963379,1.0413420361,0.84
1168,CHCO,82.0899963379,1.0409314945,0.84
1169,PSA,330.6400146484,1.0421062022,0.84
1170,CINF,127.8600006104,1.0409708263,0.84
1171,LFUS,270.2000122070,1.0421616605,0.84
1172,GPI,179.5899963379,1.0407091406,0.84
1173,CMCTP,26.4500007629,1.0410035236,0.84
1174,EGRX,46.7000007629,1.0429881933,0.84
1175,LLNW,3.6199998856,1.0439197096,0.84
1176,PEY,22.1100006104,1.0424801869,0.84
1177,XOMAO,25.2000007629,1.0406755763,0.84
1178,COST,466.2200012207,1.0402902303,0.84
1179,CSR,82.9800033569,1.0438714404,0.84
1180,LVHD,39.6199989319,1.0411893327,0.84
1181,OPOF,24.9400005341,1.0439006236,0.84
1182,ONTO,80.3799972534,1.0407677151,0.84
1183,CYAN,2.9900000095,1.0402568564,0.84
1184,DALN,6.6599998474,1.0432090520,0.84
1185,FDS,381.7799987793,1.0421577964,0.84
1186,NWN,54.2900009155,1.0405287952,0.84
1187,MCD,252.2100067139,1.0407686221,0.84
1188,FC,38.3100013733,1.0441106588,0.84
1189,DORM,101.0500030518,1.0434027874,0.84
1190,HEP,19.0000000000,1.0434106837,0.84
1191,DTP,52.8199996948,1.0429429028,0.84
1192,DWSH,9.4499998093,1.0443172983,0.84
1193,NGG,74.3799972534,1.0429975881,0.84
1194,WY,39.5200004578,1.0441802198,0.84
1195,NEXA,9.0600004196,1.0442525721,0.84
1196,EBIX,29.0767574310,1.0430944354,0.84
1197,TSN,89.6100006104,1.0365319917,0.83
1198,BANC,19.2399997711,1.0381524795,0.83
1199,CE,156.5200042725,1.0376017459,0.83
1200,TANNZ,26.2399997711,1.0385978602,0.83
1201,MSI,219.7400054932,1.0368034441,0.83
1202,RC,14.6800003052,1.0397990195,0.83
1203,GNTA,8.2600002289,1.0383827888,0.83
1204,LANDO,26.6399993896,1.0368926943,0.83
1205,TECTP,10.3500003815,1.0366122505,0.83
1206,CFBK,21.2399997711,1.0362046933,0.83
1207,GVP,1.4600000381,1.0389968046,0.83
1208,GILD,64.8499984741,1.0378765782,0.83
1209,TGNA,21.8044757843,1.0399054207,0.83
1210,GAMB,8.0600004196,1.0373057006,0.83
1211,CIG,2.4700000286,1.0390206547,0.83
1212,ELS,75.6999969482,1.0363453455,0.83
1213,ANDE,37.6100006104,1.0363943639,0.83
1214,TUR,21.2900009155,1.0374256957,0.83
1215,LHCG,166.6600036621,1.0388678240,0.83
1216,NSR,7.8099999428,1.0394951428,0.83
1217,TUSK,2.1500000954,1.0377850121,0.83
1218,PNNT,7.0799999237,1.0397310961,0.83
1219,XOMAP,25.6000003815,1.0371201266,0.83
1220,PINE,18.9500007629,1.0389525565,0.83
1221,NSA,52.4500007629,1.0383787021,0.83
1222,UGI,42.7400016785,1.0379014488,0.83
1223,HAFC,23.3400001526,1.0370665046,0.83
1224,AIT,103.4100036621,1.0391090082,0.83
1225,UROY,3.1199998856,1.0371548907,0.83
1226,CNNB,14.6000003815,1.0377994260,0.83
1227,GLPI,46.8199996948,1.0373453667,0.83
1228,HUBB,189.8600006104,1.0383509793,0.83
1229,ACBAU,10.8950004578,1.0395733260,0.83
1230,WRE,24.2900009155,1.0397468059,0.83
1231,GJR,24.0000000000,1.0390883387,0.83
1232,GFS,59.6899986267,1.0388460768,0.83
1233,AFBI,14.7600002289,1.0361680812,0.83
1234,FFBW,12.3800001144,1.0382057765,0.83
1235,HSBC,33.4599990845,1.0368720981,0.83
1236,MRTN,17.5599994659,1.0398823677,0.83
1237,ADI,168.3999938965,1.0367220124,0.83
1238,DDIV,33.3919982910,1.0367484382,0.83
1239,MGIC,17.2199993134,1.0368537293,0.83
1240,VRNT,51.0400009155,1.0377590944,0.83
1241,OFC,27.6399993896,1.0365016138,0.83
1242,OBT,37.7999992371,1.0362522226,0.83
1243,ADC,69.5699996948,1.0398138622,0.83
1244,AC,39.5900001526,1.0380140364,0.83
1245,NXST,175.2200012207,1.0391408042,0.83
1246,VSTO,38.5400009155,1.0375761856,0.83
1247,SHO,11.9700002670,1.0360048228,0.83
1248,FTAG,32.6599998474,1.0374665088,0.83
1249,HIE,10.7299995422,1.0362878328,0.83
1250,SKY,53.1300010681,1.0392515344,0.83
1251,YPF,4.5000000000,1.0391178645,0.83
1252,BRFH,5.2100000381,1.0367467777,0.83
1253,BRX,24.3799991608,1.0387311557,0.83
1254,BKCC,4.0500001907,1.0370560409,0.83
1255,BSAC,19.8899993896,1.0392320371,0.83
1256,VTR,56.7400016785,1.0365366314,0.83
1257,JBT,121.7500000000,1.0383349220,0.83
1258,GGPIU,10.7299995422,1.0385749745,0.83
1259,KFFB,7.2500000000,1.0370201798,0.83
1260,SAL,52.8899993896,1.0360705618,0.83
1261,SNEX,75.0699996948,1.0367204901,0.83
1262,BECN,61.4099998474,1.0389622598,0.83
1263,FUL,71.0800018311,1.0396618208,0.83
1264,IT,262.3999938965,1.0363664830,0.83
1265,CANG,3.1300001144,1.0369115305,0.83
1266,ISTR,22.1000003815,1.0399193042,0.83
1267,FRPH,60.0200004578,1.0375163612,0.83
1268,SUPV,1.8600000143,1.0361108604,0.83
1269,AVIR,7.8800001144,1.0382246296,0.83
1270,FXNC,20.5000000000,1.0397836915,0.83
1271,IOSP,102.0299987793,1.0371805140,0.83
1272,TANNI,26.5300006866,1.0389668927,0.83
1273,CCRN,17.6499996185,1.0330119961,0.82
1274,ACRE,14.6999998093,1.0339491025,0.82
1275,VALE,18.0499992371,1.0344285639,0.82
1276,HE,43.1699981689,1.0341529715,0.82
1277,CAT,215.8500061035,1.0331297777,0.82
1278,AGCO,128.1300048828,1.0344852276,0.82
1279,FSEA,10.6300001144,1.0334051963,0.82
1280,CPB,47.9099998474,1.0358455197,0.82
1281,VERY,7.0000000000,1.0332932771,0.82
1282,NVNOW,0.1739999950,1.0353302685,0.82
1283,VGR,12.3100004196,1.0328358698,0.82
1284,PAX,16.2480010986,1.0341798008,0.82
1285,TCBX,24.8400001526,1.0345827663,0.82
1286,FRGAP,25.9300003052,1.0354807966,0.82
1287,LADR,11.5600004196,1.0350221347,0.82
1288,SMLP,18.3500003815,1.0338912340,0.82
1289,AFL,60.5699996948,1.0345443249,0.82
1290,GPP,12.5000000000,1.0340902236,0.82
1291,DXPE,30.6800003052,1.0339819576,0.82
1292,INGR,94.6900024414,1.0355551355,0.82
1293,KEX,67.5299987793,1.0332145372,0.82
1294,TEO,5.2100000381,1.0335490079,0.82
1295,FRBA,14.3000001907,1.0333711382,0.82
1296,FAST,53.5600013733,1.0334431223,0.82
1297,CFFI,51.0400009155,1.0334391717,0.82
1298,HSIC,85.6399993896,1.0358956263,0.82
1299,ASLE,13.8599996567,1.0344095563,0.82
1300,CW,141.9799957275,1.0356829106,0.82
1301,TR,33.0699996948,1.0342432723,0.82
1302,BULD,19.9330005646,1.0329487957,0.82
1303,PSN,39.0400009155,1.0356823369,0.82
1304,NSS,25.1399993896,1.0328404613,0.82
1305,JNPR,30.6800003052,1.0342782480,0.82
1306,RUSHA,50.9799995422,1.0331728862,0.82
1307,STRA,65.8199996948,1.0357214873,0.82
1308,FBZ,13.1999998093,1.0355614762,0.82
1309,PPSI,4.4200000763,1.0328052910,0.82
1310,DVLU,25.7299995422,1.0331879573,0.82
1311,POWWP,26.8799991608,1.0335444469,0.82
1312,TTMI,14.2899999619,1.0335186020,0.82
1313,KAI,185.1000061035,1.0338917956,0.82
1314,ESSCU,11.3549995422,1.0334824750,0.82
1315,VVV,33.4599990845,1.0359328325,0.82
1316,OGN,37.9599990845,1.0341130727,0.82
1317,DDT,26.3899993896,1.0353483314,0.82
1318,DMAT,23.6200008392,1.0340042346,0.82
1319,IGA,9.6099996567,1.0344634324,0.82
1320,UBP,16.1700000763,1.0347109912,0.82
1321,ALPN,9.3000001907,1.0356810692,0.82
1322,WLKP,26.5000000000,1.0333769512,0.82
1323,PIPR,131.7899932861,1.0356423400,0.82
1324,BIOTU,10.5600004196,1.0342085566,0.82
1325,GWW,487.0700073242,1.0339084044,0.82
1326,PID,18.9799995422,1.0356349568,0.82
1327,FCPT,27.5699996948,1.0340098514,0.82
1328,SMBK,25.8999996185,1.0347278920,0.82
1329,MTRN,81.9800033569,1.0337507623,0.82
1330,SOHOO,18.3600006104,1.0338892789,0.82
1331,CNC,81.4400024414,1.0352560844,0.82
1332,WAT,327.9500122070,1.0334664250,0.82
1333,PERI,19.6399993896,1.0347711986,0.82
1334,RXST,13.6599998474,1.0341685035,0.82
1335,HLI,85.4100036621,1.0336733914,0.82
1336,AGTI,19.3199996948,1.0357600079,0.82
1337,O,68.2200012207,1.0355390535,0.82
1338,WCN,127.5400009155,1.0344170288,0.82
1339,UTMD,86.1399993896,1.0350634963,0.82
1340,CAH,56.3199996948,1.0348895595,0.82
1341,EQRR,53.5200004578,1.0351525922,0.82
1342,CASY,209.5399932861,1.0304257023,0.81
1343,HLT,140.8600006104,1.0303365441,0.81
1344,HOVNP,19.9500007629,1.0307805134,0.81
1345,GGPI,10.2899999619,1.0305134049,0.81
1346,HUM,454.2300109863,1.0303600171,0.81
1347,GDEN,47.2799987793,1.0305366995,0.81
1348,IDT,27.5599994659,1.0313696598,0.81
1349,INBK,38.6500015259,1.0312516891,0.81
1350,INDB,83.3000030518,1.0303837903,0.81
1351,G,44.3699989319,1.0319367156,0.81
1352,FV,48.7299995422,1.0325243369,0.81
1353,FTXH,26.5699996948,1.0306205265,0.81
1354,JOE,50.4900016785,1.0294043787,0.81
1355,JWN,26.4300003052,1.0291847801,0.81
1356,KBWY,23.5599994659,1.0294244323,0.81
1357,KW,21.0599994659,1.0299510549,0.81
1358,LHX,240.8999938965,1.0325767544,0.81
1359,LSAK,5.2199997902,1.0325438081,0.81
1360,MBCN,24.7697277069,1.0311069882,0.81
1361,MCB,77.2300033569,1.0320946725,0.81
1362,FBRT,15.4799995422,1.0314264634,0.81
1363,MET,67.3899993896,1.0305678304,0.81
1364,METCL,26.7000007629,1.0305247146,0.81
1365,MGYR,11.9300003052,1.0326941113,0.81
1366,MOH,290.2200012207,1.0319998022,0.81
1367,EQBK,32.5099983215,1.0295074031,0.81
1368,EE,26.6499996185,1.0298112852,0.81
1369,NHI,59.1500015259,1.0294753364,0.81
1370,NHTC,6.9299998283,1.0302897181,0.81
1371,OCSL,6.9400000572,1.0314356114,0.81
1372,DBI,15.5299997330,1.0312085534,0.81
1373,ORAN,12.4899997711,1.0319133781,0.81
1374,OXLCM,25.2099990845,1.0290547968,0.81
1375,CNS,76.2099990845,1.0311529300,0.81
1376,CHSCO,28.0000000000,1.0308253594,0.81
1377,QUAD,4.0199999809,1.0304506916,0.81
1378,RBCAA,45.9500007629,1.0323380668,0.81
1379,RE,282.5000000000,1.0312574063,0.81
1380,REGI,61.3100013733,1.0293397556,0.81
1381,REXR,63.8699989319,1.0326958768,0.81
1382,AAPL,148.8399963379,1.0306533121,0.81
1383,CCBG,27.2999992371,1.0311264794,0.81
1384,RPRX,41.1399993896,1.0326131333,0.81
1385,RVACU,10.4099998474,1.0309107394,0.81
1386,RWAY,13.4799995422,1.0326259095,0.81
1387,CACI,280.3699951172,1.0322444111,0.81
1388,SCHL,37.5299987793,1.0292035388,0.81
1389,BRK-B,315.9800109863,1.0296015348,0.81
1390,SGA,22.8899993896,1.0325570472,0.81
1391,SIG,59.5999984741,1.0309417448,0.81
1392,SLGN,43.8100013733,1.0326746913,0.81
1393,SNY,53.2500000000,1.0307459477,0.81
1394,BFC,72.6699981689,1.0304580423,0.81
1395,BAH,85.8600006104,1.0325842277,0.81
1396,SYNA,148.1199951172,1.0327877404,0.81
1397,TANNL,25.8500003815,1.0324423362,0.81
1398,TAP,55.8400001526,1.0301293075,0.81
1399,TCBK,45.3400001526,1.0315245408,0.81
1400,TCFC,38.3699989319,1.0299917162,0.81
1401,TGH,32.1904602051,1.0303735426,0.81
1402,TILE,14.3798732758,1.0298809618,0.81
1403,ANET,102.2799987793,1.0324591327,0.81
1404,ALEX,20.3999996185,1.0300836417,0.81
1405,UTF,27.8600006104,1.0308801113,0.81
1406,AGBAU,10.6999998093,1.0319660682,0.81
1407,VLGEA,23.7399997711,1.0317086940,0.81
1408,VOYA,68.6100006104,1.0319490193,0.81
1409,VTOL,31.7900009155,1.0298582690,0.81
1410,ABM,48.3499984741,1.0300518380,0.81
1411,GRVI,5.5500001907,1.0300485279,0.81
1412,GSBC,59.3499984741,1.0301884220,0.81
1413,GSLD,25.9500007629,1.0305632867,0.81
1414,SNFCA,9.3000001907,1.0280092599,0.80
1415,III,6.4010877609,1.0282507145,0.80
1416,TTEK,134.9700012207,1.0271297359,0.80
1417,OXSQL,25.2000007629,1.0263533313,0.80
1418,OXM,91.1600036621,1.0266164014,0.80
1419,OXLC,6.7500000000,1.0267997867,0.80
1420,LAND,26.8400001526,1.0275962144,0.80
1421,LDOS,104.5000000000,1.0268785233,0.80
1422,GJS,21.7000007629,1.0262408946,0.80
1423,APOG,41.5999984741,1.0290279213,0.80
1424,TRNS,63.3899993896,1.0265536086,0.80
1425,SOVO,14.1199998856,1.0277360826,0.80
1426,CNFRL,24.3299999237,1.0281684924,0.80
1427,AQUA,35.5900001526,1.0270309771,0.80
1428,KMPB,24.7700004578,1.0284616437,0.80
1429,HMNF,23.2900009155,1.0277821012,0.80
1430,CCNE,25.1299991608,1.0272397769,0.80
1431,TMUS,133.2899932861,1.0287699205,0.80
1432,OWL,12.5399999619,1.0287228620,0.80
1433,OSG,2.1400001049,1.0263320514,0.80
1434,RTX,95.1200027466,1.0266692406,0.80
1435,RELI,2.5399999619,1.0284361685,0.80
1436,FTXG,27.0200004578,1.0269233368,0.80
1437,MNSBP,26.6000003815,1.0280634162,0.80
1438,BELFB,16.1100006104,1.0275035932,0.80
1439,H,88.3899993896,1.0267130700,0.80
1440,CVLG,22.6078224182,1.0282012987,0.80
1441,KMB,133.0200042725,1.0273307100,0.80
1442,SSRM,19.4300003052,1.0267183575,0.80
1443,ZTR,9.2899999619,1.0278558106,0.80
1444,STWD,23.8899993896,1.0262186436,0.80
1445,LJPC,4.0100002289,1.0267527566,0.80
1446,RWT,10.1999998093,1.0268254460,0.80
1447,INVH,37.7200012207,1.0278330860,0.80
1448,ATCOL,25.7700004578,1.0270303100,0.80
1449,SZC,43.8199996948,1.0275595298,0.80
1450,PFXNL,25.2600002289,1.0264057159,0.80
1451,PNW,77.6500015259,1.0272643666,0.80
1452,VSMV,39.6899986267,1.0286846890,0.80
1453,MLP,10.6700000763,1.0262578419,0.80
1454,WULF,3.1900000572,1.0270531108,0.80
1455,KFRC,65.6800003052,1.0267993586,0.80
1456,FMET,23.8299999237,1.0280505694,0.80
1457,VMW,128.1000061035,1.0262970534,0.80
1458,FNLC,30.2700004578,1.0276468314,0.80
1459,FTA,70.1299972534,1.0286746288,0.80
1460,PYS,20.6000003815,1.0286306588,0.80
1461,AGBA,11.2899999619,1.0271760313,0.80
1462,VENAU,10.5799999237,1.0274218645,0.80
1463,BRSP,8.8900003433,1.0289328005,0.80
1464,ELC,0.7099999785,1.0274670237,0.80
1465,COHR,270.9599914551,1.0262131955,0.80
1466,SCM,12.6899995804,1.0263887327,0.80
1467,MDIV,16.7000007629,1.0276364761,0.80
1468,DOOO,78.0599975586,1.0279830210,0.80
1469,PY,43.5099983215,1.0268614012,0.80
1470,AHH,13.7799997330,1.0276851456,0.80
1471,PBH,55.8199996948,1.0281295037,0.80
1472,GLDD,14.6999998093,1.0290511444,0.80
1473,AIC,25.0599994659,1.0268924392,0.80
1474,HIFS,322.7999877930,1.0278542567,0.80
1475,USDP,6.1500000954,1.0267996613,0.80
1476,NTES,103.7300033569,1.0267835732,0.80
1477,HWM,35.7700004578,1.0269162149,0.80
1478,SHLX,14.1400003433,1.0272303824,0.80
1479,IBN,19.2500000000,1.0287653392,0.80
1480,ALC,74.7300033569,1.0269183822,0.80
1481,SKIN,14.2700004578,1.0268000411,0.80
1482,GNTY,36.4599990845,1.0270042983,0.80
1483,CNA,45.8400001526,1.0268010976,0.80
1484,FTHI,21.8600006104,1.0286067806,0.80
1485,IEP,51.3499984741,1.0263710344,0.80
1486,LIVE,38.0000000000,1.0276128936,0.80
1487,UE,18.8500003815,1.0276343016,0.80
1488,JBI,11.0799999237,1.0265378733,0.80
1489,IFS,27.2900009155,1.0279749260,0.80
1490,BIPC,70.5500030518,1.0276063464,0.80
1491,CTLT,103.0599975586,1.0243466444,0.79
1492,CLPR,8.4600000381,1.0243067027,0.79
1493,RILYM,25.2500000000,1.0257836413,0.79
1494,RELX,28.6399993896,1.0241104942,0.79
1495,EVSTC,99.9599990845,1.0250816567,0.79
1496,PNM,47.5299987793,1.0252700313,0.79
1497,R,80.0199966431,1.0235586452,0.79
1498,ECCW,25.1599998474,1.0236622464,0.79
1499,CEQP,29.1399993896,1.0238836118,0.79
1500,HII,210.4600067139,1.0260674817,0.79
1501,HMN,40.4599990845,1.0254845748,0.79
1502,ACM,69.8499984741,1.0237719717,0.79
1503,PTMN,22.3700008392,1.0246248572,0.79
1504,VWE,8.9200000763,1.0251591878,0.79
1505,NMFC,12.9300003052,1.0256685510,0.79
1506,NMS,15.4469995499,1.0247034791,0.79
1507,NNN,44.2999992371,1.0251866996,0.79
1508,GFLU,69.5500030518,1.0253806987,0.79
1509,AFTR,10.0000000000,1.0252178593,0.79
1510,GEF,59.4700012207,1.0250843261,0.79
1511,GECCN,25.0000000000,1.0261430893,0.79
1512,MCBC,9.2700004578,1.0245258207,0.79
1513,ICCH,16.8700008392,1.0255089072,0.79
1514,NAPA,19.6499996185,1.0248532807,0.79
1515,NWG,5.8400001526,1.0256624243,0.79
1516,MBINP,26.4599990845,1.0260548833,0.79
1517,APLE,16.6599998474,1.0245764923,0.79
1518,TRI,99.0400009155,1.0241491267,0.79
1519,IMCV,67.0500030518,1.0244860283,0.79
1520,IMOS,33.9099998474,1.0257075431,0.79
1521,TPG,29.1700000763,1.0243699416,0.79
1522,TITN,26.4099998474,1.0257759997,0.79
1523,THCAU,10.5600004196,1.0252969049,0.79
1524,TFSA,25.5000000000,1.0252211621,0.79
1525,TEAF,14.5500001907,1.0235592449,0.79
1526,TCBC,13.1000003815,1.0254949865,0.79
1527,WTFC,87.3899993896,1.0248399251,0.79
1528,BAP,140.3800048828,1.0261423933,0.79
1529,BBAR,3.0599999428,1.0260817643,0.79
1530,NEWTZ,25.5000000000,1.0256345588,0.79
1531,MAA,181.0000000000,1.0257127970,0.79
1532,FVC,36.6599998474,1.0248709505,0.79
1533,BBD,4.2500000000,1.0235581312,0.79
1534,STM,40.0800018311,1.0260929248,0.79
1535,FFIC,22.8808536530,1.0242657403,0.79
1536,SSBI,15.6800003052,1.0242155677,0.79
1537,CVS,96.7500000000,1.0253535542,0.79
1538,BDX,255.8000030518,1.0261377365,0.79
1539,IUS,38.8600006104,1.0261775695,0.79
1540,BGSF,12.7299995422,1.0244171080,0.79
1541,RILYO,25.2500000000,1.0246927652,0.79
1542,BHP,70.6600036621,1.0254697790,0.79
1543,SOHOB,18.1399993896,1.0259170735,0.79
1544,JEPQ,48.8120002747,1.0248300495,0.79
1545,SLHGP,13.3000001907,1.0254795474,0.79
1546,CRAI,85.7300033569,1.0235567465,0.79
1547,FTAIO,23.8999996185,1.0247533928,0.79
1548,BLX,14.8699998856,1.0255510470,0.79
1549,JSM,23.7000007629,1.0254907934,0.79
1550,CPT,143.4900054932,1.0261218400,0.79
1551,BMO,108.8899993896,1.0254877035,0.79
1552,CPSI,31.8899993896,1.0259873838,0.79
1553,SGU,10.0500001907,1.0251150623,0.79
1554,SEE,62.1800003052,1.0236954426,0.79
1555,MOFG,30.4300003052,1.0248331956,0.79
1556,BRP,25.2199993134,1.0248758712,0.79
1557,PDCO,31.5900001526,1.0237095887,0.79
1558,AB,42.5400009155,1.0254575059,0.79
1559,FT,7.8200001717,1.0237507938,0.79
1560,BXMT,31.1100006104,1.0260029006,0.79
1561,BXMX,13.7200002670,1.0249184478,0.79
1562,BY,24.9799995422,1.0249386003,0.79
1563,CALB,20.9599990845,1.0238758501,0.79
1564,ROIC,18.0699996948,1.0243342248,0.79
1565,CBNK,23.4400005341,1.0241037596,0.79
1566,AON,275.6700134277,1.0226815243,0.78
1567,EA,138.6499938965,1.0221265635,0.78
1568,IGD,5.7800002098,1.0219945734,0.78
1569,UBCP,15.8900003433,1.0228835134,0.78
1570,MBTC,10.1599998474,1.0223287784,0.78
1571,HPF,19.1900005341,1.0229632434,0.78
1572,GBRG,10.1350002289,1.0215228740,0.78
1573,WDC,60.6899986267,1.0213306484,0.78
1574,ALF,1.1950000525,1.0228839270,0.78
1575,PSCM,67.9599990845,1.0234880379,0.78
1576,PG,147.8800048828,1.0220176054,0.78
1577,NEE,75.6900024414,1.0218212157,0.78
1578,ACBA,10.2700004578,1.0221880475,0.78
1579,RMR,30.0200004578,1.0227214670,0.78
1580,CHT,43.0000000000,1.0234793047,0.78
1581,FSFG,24.8500003815,1.0213754063,0.78
1582,CHSCL,27.9300003052,1.0220480589,0.78
1583,HXL,57.4500007629,1.0227970279,0.78
1584,SHCA,9.9799995422,1.0212417885,0.78
1585,WH,80.1299972534,1.0215711041,0.78
1586,MCG,8.8900003433,1.0219496712,0.78
1587,HERD,34.6699981689,1.0219450469,0.78
1588,KACLU,10.4899997711,1.0234411739,0.78
1589,LPX,69.0599975586,1.0225723234,0.78
1590,RCI,51.2700004578,1.0216219331,0.78
1591,SCX,7.7399997711,1.0226193786,0.78
1592,GECCO,24.8999996185,1.0232855066,0.78
1593,BRLI,10.3999996185,1.0235133028,0.78
1594,SCD,13.8100004196,1.0231907105,0.78
1595,BRO,59.3699989319,1.0218570999,0.78
1596,AGNCN,24.7199993134,1.0234330036,0.78
1597,LOMA,5.8800001144,1.0220219016,0.78
1598,RSF,18.3199996948,1.0218205712,0.78
1599,KZR,5.0500001907,1.0216322715,0.78
1600,GMS,49.8100013733,1.0233808088,0.78
1601,FENC,5.7100000381,1.0228842815,0.78
1602,NEWTL,25.2000007629,1.0224979853,0.78
1603,CZNC,24.3400001526,1.0235059823,0.78
1604,TD,76.2699966431,1.0215520898,0.78
1605,VENA,10.2200002670,1.0216439671,0.78
1606,GFL,30.5699996948,1.0220495402,0.78
1607,GJT,20.7999992371,1.0234000823,0.78
1608,FRT,114.9700012207,1.0234630614,0.78
1609,KREF,20.4200000763,1.0220719456,0.78
1610,PDLB,9.4200000763,1.0220396136,0.78
1611,RILYK,24.9400005341,1.0234720586,0.78
1612,HRL,48.6699981689,1.0226869589,0.78
1613,ASTL,9.6000003815,1.0233153834,0.78
1614,VRSK,174.9199981689,1.0225152995,0.78
1615,VSDA,44.8400001526,1.0232013957,0.78
1616,NEU,329.5199890137,1.0215993464,0.78
1617,KWAC,10.3100004196,1.0221720457,0.78
1618,DGRW,61.4599990845,1.0227171532,0.78
1619,BENE,10.2899999619,1.0219843931,0.78
1620,ODDS,18.6520004272,1.0214501366,0.78
1621,GACQU,10.2460002899,1.0222526827,0.78
1622,FCFS,74.6500015259,1.0228330852,0.78
1623,CMG,1402.5500488281,1.0225681487,0.78
1624,MSM,84.9300003052,1.0232713912,0.78
1625,CCAP,17.3602561951,1.0226703518,0.78
1626,VTAQU,10.7150001526,1.0225014553,0.78
1627,SP,31.9599990845,1.0229231837,0.78
1628,OBSV,1.8099999428,1.0231936336,0.78
1629,MRCC,10.1999998093,1.0213891294,0.78
1630,NXPL,2.2899999619,1.0234769180,0.78
1631,GRCY,10.4499998093,1.0212504833,0.78
1632,NEP,71.6500015259,1.0232133123,0.78
1633,OXLCL,25.6100006104,1.0218780495,0.78
1634,IVDA,1.5000000000,1.0222537108,0.78
1635,NMM,29.8700008392,1.0225734876,0.78
1636,IX,95.2399978638,1.0232004870,0.78
1637,ENPC,9.9899997711,1.0221817585,0.78
1638,ITHXU,10.1499996185,1.0201634133,0.77
1639,NEM,67.2999954224,1.0198325757,0.77
1640,DXGE,34.4599990845,1.0203926711,0.77
1641,HLAL,38.5800018311,1.0207783302,0.77
1642,MGRC,82.2099990845,1.0212175152,0.77
1643,DWIN,10.0200004578,1.0203656797,0.77
1644,DKDCA,10.2200002670,1.0198108608,0.77
1645,DHR,263.8200073242,1.0196824124,0.77
1646,NWE,61.2700004578,1.0207782240,0.77
1647,NWFL,26.2900009155,1.0198678295,0.77
1648,MAXN,11.9600000381,1.0203995012,0.77
1649,DATS,1.2599999905,1.0204427886,0.77
1650,CWST,71.5800018311,1.0212200138,0.77
1651,ORRF,24.5799999237,1.0208920749,0.77
1652,OTEC,10.0749998093,1.0201757598,0.77
1653,CTBB,24.2399997711,1.0197622834,0.77
1654,OXSQZ,24.9629993439,1.0209697943,0.77
1655,PCTTU,11.9300003052,1.0203636834,0.77
1656,CNTQ,10.1099996567,1.0196972771,0.77
1657,PEB,22.5100002289,1.0209094724,0.77
1658,CND,9.9499998093,1.0198936709,0.77
1659,LMAO,10.1400003433,1.0196700686,0.77
1660,PHVS,17.9939994812,1.0211271488,0.77
1661,PNFPP,26.3400001526,1.0202248822,0.77
1662,PNT,8.2200002670,1.0211579757,0.77
1663,POR,49.2500000000,1.0200963654,0.77
1664,CLAY,9.9499998093,1.0204993886,0.77
1665,POWI,84.3799972534,1.0212152593,0.77
1666,LGHL,1.0199999809,1.0201723878,0.77
1667,FOXWU,10.3900003433,1.0211780998,0.77
1668,RAIL,4.5399999619,1.0207426679,0.77
1669,RAM,10.0950002670,1.0206961968,0.77
1670,LANDM,25.2800006866,1.0212308826,0.77
1671,RCC,25.1499996185,1.0207385238,0.77
1672,GPCO,10.0799999237,1.0199501991,0.77
1673,CDW,169.8600006104,1.0211956412,0.77
1674,FRMEP,26.0000000000,1.0203050304,0.77
1675,GLAQ,10.2799997330,1.0205083579,0.77
1676,KRG,20.9599990845,1.0206577725,0.77
1677,RICO,10.1800003052,1.0197428555,0.77
1678,CCNEP,26.0000000000,1.0201259692,0.77
1679,RJF,98.4899978638,1.0208830303,0.77
1680,RM,47.5800018311,1.0201884949,0.77
1681,RNR,153.5200042725,1.0211908205,0.77
1682,HEI,143.0500030518,1.0200756239,0.77
1683,BWAC,10.2899999619,1.0200703467,0.77
1684,BPRN,29.6599998474,1.0210647475,0.77
