,symbol,close,relative_strength_sp500,rank
1138,LECO,134.7700042725,1.0436005836,0.83
1139,PANW,507.7200012207,1.0432915812,0.83
1140,OWLT,4.3400001526,1.0424211707,0.83
1141,ALPN,9.5600004196,1.0449612592,0.83
1142,CHCO,82.3600006104,1.0434341370,0.83
1143,ZETA,8.1020002365,1.0431751666,0.83
1144,OLP,27.5000000000,1.0437948897,0.83
1145,FSK,21.7749996185,1.0445760456,0.83
1146,MTB,179.2200012207,1.0453195302,0.83
1147,WGRO,20.0699996948,1.0455082892,0.83
1148,FUL,70.9400024414,1.0439887185,0.83
1149,OGN,38.3600006104,1.0410499583,0.82
1150,DXPE,30.4500007629,1.0385732750,0.82
1151,VRRM,15.9849996567,1.0390781018,0.82
1152,EE,27.7500000000,1.0417182123,0.82
1153,GRBK,24.1203002930,1.0394165147,0.82
1154,TTMI,14.3649997711,1.0398074549,0.82
1155,TSN,90.5100021362,1.0411314996,0.82
1156,COST,468.7300109863,1.0408870001,0.82
1157,INVH,38.4300003052,1.0384988614,0.82
1158,MRTN,17.5000000000,1.0399584482,0.82
1159,LHCG,166.5000000000,1.0401645483,0.82
1160,RTL,7.9200000763,1.0417065689,0.82
1161,GASS,2.7500000000,1.0390036952,0.82
1162,WAT,332.8299865723,1.0411228388,0.82
1163,AFBI,14.8999996185,1.0387887001,0.82
1164,LFUS,268.9400024414,1.0404103736,0.82
1165,HE,43.5299987793,1.0384933362,0.82
1166,O,69.2149963379,1.0417945780,0.82
1167,INGR,94.5899963379,1.0388524178,0.82
1168,MSI,222.2276000977,1.0383536201,0.82
1169,NIMC,118.6999969482,1.0398677024,0.82
1170,MYFW,32.0000000000,1.0387571986,0.82
1171,CNM,25.0090007782,1.0379597043,0.82
1172,TENB,52.4199981689,1.0399992008,0.82
1173,HCDIP,15.5106000900,1.0414637778,0.82
1174,FWAC,9.6999998093,1.0394455504,0.82
1175,FDS,384.9500122070,1.0383596251,0.82
1176,HAFC,23.4249992371,1.0385658192,0.82
1177,SALM,2.8800001144,1.0392422612,0.82
1178,FVCB,20.5499992371,1.0408994097,0.82
1179,SUPV,1.8999999762,1.0385375376,0.82
1180,FUND,8.6750001907,1.0409334922,0.82
1181,MTBCP,27.0000000000,1.0401198799,0.82
1182,SXT,87.0500030518,1.0409581052,0.82
1183,TMUS,134.0500030518,1.0415745350,0.82
1184,ORAN,12.4750003815,1.0378299669,0.82
1185,DDT,26.6144008636,1.0385829293,0.82
1186,VTR,57.3199996948,1.0394277675,0.82
1187,HNNA,9.9399995804,1.0418636557,0.82
1188,UBP,16.2399997711,1.0395748789,0.82
1189,SFBS,81.6200027466,1.0393835136,0.82
1190,WRE,24.5149993896,1.0401910840,0.82
1191,DNAA,9.8599996567,1.0411043713,0.82
1192,UAE,16.9349994659,1.0405413052,0.82
1193,DNAC,9.8599996567,1.0416172227,0.82
1194,RC,14.7449998856,1.0409548965,0.82
1195,X,26.3549995422,1.0405528059,0.82
1196,CTS,39.9599990845,1.0382123741,0.82
1197,NGG,74.0442962646,1.0393667750,0.82
1198,REXR,64.9899978638,1.0417871210,0.82
1199,INOD,6.0373001099,1.0413778527,0.82
1200,HLX,4.6100001335,1.0385345259,0.82
1201,HSIC,85.5699996948,1.0419963150,0.82
1202,IT,265.3800048828,1.0386415363,0.82
1203,AQUA,36.3400001526,1.0396991130,0.82
1204,GEG,2.2599999905,1.0381675625,0.82
1205,GILD,64.3499984741,1.0417821994,0.82
1206,GATX,106.4850006104,1.0382605613,0.82
1207,HUM,460.0000000000,1.0391285877,0.82
1208,UNVR,30.9300003052,1.0418158563,0.82
1209,TCBK,45.5400009155,1.0411935116,0.82
1210,PNW,78.7811965942,1.0391895344,0.82
1211,MFD,10.1799001694,1.0418406034,0.82
1212,TU,24.6450004578,1.0397402214,0.82
1213,LOMA,5.9299998283,1.0402436826,0.82
1214,ACQR,9.7700004578,1.0361888652,0.81
1215,TANNI,26.1450004578,1.0354449336,0.81
1216,SSRM,19.6749992371,1.0348965985,0.81
1217,BSAC,20.0000000000,1.0347262845,0.81
1218,JNPR,31.0000000000,1.0376371158,0.81
1219,ACRE,14.8649997711,1.0347563713,0.81
1220,HTZ,19.9750003815,1.0350775270,0.81
1221,J,138.4299926758,1.0369614495,0.81
1222,HMN,41.0699996948,1.0359812526,0.81
1223,MCD,250.8350067139,1.0372134582,0.81
1224,HLT,141.2500000000,1.0344237563,0.81
1225,MET,67.3550033569,1.0345352979,0.81
1226,ADC,69.2050018311,1.0347295321,0.81
1227,ADI,166.1699981689,1.0344220976,0.81
1228,HFRO,11.7898998260,1.0376582822,0.81
1229,HEP,18.9349994659,1.0369666326,0.81
1230,MLP,10.7500000000,1.0345420583,0.81
1231,MNDT,22.0599994659,1.0348520474,0.81
1232,AC,39.0050010681,1.0352217228,0.81
1233,HCKT,19.8799991608,1.0369086213,0.81
1234,GXII,9.7799997330,1.0362429347,0.81
1235,GVP,1.4900000095,1.0354492091,0.81
1236,WCN,127.9800033569,1.0363822376,0.81
1237,GAMC,9.7749996185,1.0351491422,0.81
1238,ABM,48.8699989319,1.0356423474,0.81
1239,G,44.4700012207,1.0369452453,0.81
1240,AB,43.1199989319,1.0342215624,0.81
1241,FUNC,21.5000000000,1.0374690646,0.81
1242,FTXH,26.8500003815,1.0366956759,0.81
1243,AJXA,25.5349998474,1.0363224903,0.81
1244,VSTO,38.8300018311,1.0343531517,0.81
1245,NYMTL,22.4400005341,1.0371286147,0.81
1246,ALF,1.1900000572,1.0351214657,0.81
1247,OCSL,7.0060000420,1.0369743298,0.81
1248,VRSK,178.7109985352,1.0345130152,0.81
1249,INBK,38.2000007629,1.0370089456,0.81
1250,VOYA,68.2549972534,1.0353183910,0.81
1251,AAQC,9.7600002289,1.0346475655,0.81
1252,OSG,2.2349998951,1.0343246900,0.81
1253,OTIC,2.0996000767,1.0350241497,0.81
1254,FFBW,12.3350000381,1.0377410185,0.81
1255,VLGEA,23.7350006104,1.0374234752,0.81
1256,OXM,91.1750030518,1.0343784652,0.81
1257,FCPT,27.6499996185,1.0350611179,0.81
1258,FC,38.5400009155,1.0362645916,0.81
1259,FBZ,13.2899999619,1.0370458462,0.81
1260,FA,14.7500000000,1.0361774483,0.81
1261,EQRR,54.2500000000,1.0367723210,0.81
1262,EQBK,32.6399993896,1.0370285205,0.81
1263,KW,21.1499996185,1.0364774933,0.81
1264,PID,18.9500007629,1.0358573009,0.81
1265,DWSH,9.3999996185,1.0372173785,0.81
1266,APOG,42.3699989319,1.0352330715,0.81
1267,DNAD,9.6829996109,1.0375256539,0.81
1268,DNAB,9.6800003052,1.0366421332,0.81
1269,UGI,42.4000015259,1.0349963093,0.81
1270,PSTG,24.2700004578,1.0361238821,0.81
1271,DDIV,33.4900016785,1.0358482979,0.81
1272,RUSHA,51.4000015259,1.0366771849,0.81
1273,LADR,11.6000003815,1.0351391286,0.81
1274,SAL,52.7500000000,1.0369852621,0.81
1275,TR,32.9300003052,1.0356319342,0.81
1276,SAVA,26.8850002289,1.0364152056,0.81
1277,SCVL,29.1000003815,1.0348426299,0.81
1278,SHO,11.8800001144,1.0347810477,0.81
1279,TILE,14.5600004196,1.0367922820,0.81
1280,TGNA,21.8899993896,1.0356217391,0.81
1281,TGH,32.3800010681,1.0374931804,0.81
1282,SLGN,44.2200012207,1.0358433781,0.81
1283,CFBK,21.1049995422,1.0377239683,0.81
1284,SOHOB,18.2999992371,1.0354498268,0.81
1285,KEX,67.7799987793,1.0316935372,0.80
1286,NEU,337.2349853516,1.0327548774,0.80
1287,GWW,486.9400024414,1.0323111736,0.80
1288,SMBK,25.8483009338,1.0332604901,0.80
1289,RWT,10.2200002670,1.0316869861,0.80
1290,H,87.8399963379,1.0324050199,0.80
1291,PDOT,9.7799997330,1.0317975258,0.80
1292,FTAG,32.1899986267,1.0319492469,0.80
1293,HLI,85.1849975586,1.0326252686,0.80
1294,RNR,154.0000000000,1.0318118641,0.80
1295,VVV,33.1399993896,1.0330986678,0.80
1296,MAA,183.8899993896,1.0321461062,0.80
1297,RBCAA,45.4399986267,1.0319804674,0.80
1298,SIG,59.8899993896,1.0338440858,0.80
1299,DISA,9.7550001144,1.0329541272,0.80
1300,TRNS,64.6500015259,1.0318935364,0.80
1301,IGA,9.5799999237,1.0330778393,0.80
1302,CECE,6.3800001144,1.0324265947,0.80
1303,NVDA,187.4100952148,1.0334385583,0.80
1304,SEE,63.1699981689,1.0340048863,0.80
1305,PDCO,31.5599994659,1.0319771738,0.80
1306,NWN,54.2000007629,1.0316476117,0.80
1307,GPP,12.6400003433,1.0333782177,0.80
1308,LEGA,9.7700004578,1.0336505831,0.80
1309,ASAI,16.7000007629,1.0323221255,0.80
1310,KAHC,9.7700004578,1.0328201181,0.80
1311,FAST,53.7690010071,1.0340509620,0.80
1312,NXST,175.5399932861,1.0337985971,0.80
1313,STM,39.9199981689,1.0334239915,0.80
1314,VGR,12.3450002670,1.0332882105,0.80
1315,SGA,22.4801006317,1.0334523323,0.80
1316,NWG,5.8200001717,1.0322536059,0.80
1317,DVLU,25.8129997253,1.0334575995,0.80
1318,RE,282.1099853516,1.0331363085,0.80
1319,TWLV,9.7700004578,1.0322771212,0.80
1320,PNNT,7.0699000359,1.0341924895,0.80
1321,SOHOO,18.2600002289,1.0322462581,0.80
1322,III,6.5399999619,1.0337106795,0.80
1323,RPM,90.1999969482,1.0332436513,0.80
1324,FVIV,9.7700004578,1.0315520371,0.80
1325,JSM,23.9500007629,1.0324626625,0.80
1326,OFC,27.4699993134,1.0335750515,0.80
1327,FV,49.0099983215,1.0325108674,0.80
1328,AGTI,19.3871002197,1.0334567364,0.80
1329,KAI,187.1799926758,1.0315587108,0.80
1330,RRBI,51.7999992371,1.0331708149,0.80
1331,HIE,10.7449998856,1.0323028359,0.80
1332,NTES,103.9800033569,1.0332882736,0.80
1333,PYS,20.6200008392,1.0321122895,0.80
1334,FZT,9.7600002289,1.0328684621,0.80
1335,MSDA,9.7700004578,1.0328878786,0.80
1336,VRNT,50.9199981689,1.0330181176,0.80
1337,NMM,30.9500007629,1.0336260528,0.80
1338,MRCC,10.1049995422,1.0318854789,0.80
1339,MBCN,24.5599994659,1.0315281932,0.80
1340,CNNB,14.3000001907,1.0339020296,0.80
1341,GAPA,9.9600000381,1.0339291397,0.80
1342,PL,6.7810997963,1.0320551306,0.80
1343,NVOS,2.0250000954,1.0329577290,0.80
1344,RSVRW,1.5900000334,1.0341136823,0.80
1345,OPNT,14.5050001144,1.0337579046,0.80
1346,INVA,15.4799995422,1.0331533120,0.80
1347,UTMD,84.5999984741,1.0327672643,0.80
1348,LGV,9.7700004578,1.0317049607,0.80
1349,CVS,97.2860031128,1.0328419735,0.80
1350,INDB,83.0000000000,1.0315551004,0.80
1351,SCHL,37.8050003052,1.0341948571,0.80
1352,PTOC,9.7600002289,1.0281910159,0.79
1353,AAPL,148.2602996826,1.0311707987,0.79
1354,IBN,19.2900009155,1.0306043859,0.79
1355,ALEX,20.6499996185,1.0306987634,0.79
1356,CW,144.6900024414,1.0287402353,0.79
1357,NREF,24.5750007629,1.0302441939,0.79
1358,JEPQ,48.9799995422,1.0296028086,0.79
1359,HROWL,25.1000003815,1.0309917772,0.79
1360,AUPH,11.8400001526,1.0298402475,0.79
1361,RELX,28.9330005646,1.0305085122,0.79
1362,SPB,90.2699966431,1.0296476813,0.79
1363,FXNC,20.2299995422,1.0287488434,0.79
1364,FNLC,29.8099994659,1.0284127909,0.79
1365,GSBC,59.0400009155,1.0301768707,0.79
1366,OHPA,9.7700004578,1.0282625926,0.79
1367,BIOX,14.5299997330,1.0302972899,0.79
1368,NMFC,13.0900001526,1.0295323702,0.79
1369,CHMG,44.7052001953,1.0296274687,0.79
1370,GTPA,9.7700004578,1.0293661273,0.79
1371,GCO,58.4599990845,1.0313928217,0.79
1372,VMW,129.8000030518,1.0290961747,0.79
1373,ALC,74.6999969482,1.0296852455,0.79
1374,FTA,70.1510009766,1.0296149296,0.79
1375,OXLCM,25.2898998260,1.0284557278,0.79
1376,NEM,68.1500015259,1.0305970016,0.79
1377,OXSQL,25.2000007629,1.0285403257,0.79
1378,CCBG,26.9200000763,1.0305552236,0.79
1379,FCRX,24.7005996704,1.0288925934,0.79
1380,CASY,209.4499969482,1.0311636988,0.79
1381,AFL,60.2050018311,1.0311002583,0.79
1382,CHSCO,27.9249992371,1.0283934142,0.79
1383,VGII,9.9434995651,1.0290595952,0.79
1384,EVC,5.0650000572,1.0311283934,0.79
1385,BMRN,80.6350021362,1.0283452880,0.79
1386,SES,6.8449997902,1.0304276968,0.79
1387,NSS,24.8899993896,1.0296976307,0.79
1388,BNTX,166.0599975586,1.0304246945,0.79
1389,BDX,255.1549987793,1.0298057984,0.79
1390,SCM,12.8999996185,1.0296670772,0.79
1391,EPR,50.5800018311,1.0307696981,0.79
1392,CLAA,9.7849998474,1.0289556878,0.79
1393,ACM,70.8249969482,1.0285194605,0.79
1394,FRXB,9.7700004578,1.0281467710,0.79
1395,BRK-B,315.4100036621,1.0283130538,0.79
1396,PIPR,129.2649993896,1.0282744496,0.79
1397,AOMR,15.3500003815,1.0281798439,0.79
1398,DYNS,9.9399995804,1.0308948074,0.79
1399,GPRE,32.7700004578,1.0297519324,0.79
1400,FRSG,9.7650003433,1.0305264419,0.79
1401,PLPC,62.8750000000,1.0288201811,0.79
1402,FTXG,26.8400001526,1.0300696095,0.79
1403,SSIC,10.5000000000,1.0282027765,0.79
1404,BAP,143.9100036621,1.0298919795,0.79
1405,SNEX,74.2300033569,1.0303889850,0.79
1406,FRON,9.7749996185,1.0301079823,0.79
1407,CNS,76.4499969482,1.0285065676,0.79
1408,KMB,132.7599945068,1.0309766876,0.79
1409,CAT,215.7700042725,1.0299223907,0.79
1410,ARRW,9.8199996948,1.0282561116,0.79
1411,BAH,86.4950027466,1.0283483048,0.79
1412,PSCM,68.7370986938,1.0286015961,0.79
1413,ROIC,18.3500003815,1.0315191811,0.79
1414,TAP,54.8199996948,1.0302224201,0.79
1415,PERI,19.5100002289,1.0298678533,0.79
1416,PSN,39.0349998474,1.0310964659,0.79
1417,DMAT,23.5900001526,1.0314760743,0.79
1418,VSMV,39.7939987183,1.0314289903,0.79
1419,BPRN,29.8600006104,1.0259176486,0.78
1420,CPT,144.7599945068,1.0266041085,0.78
1421,FRW,9.7700004578,1.0264115393,0.78
1422,RILYO,25.2500000000,1.0269633917,0.78
1423,FRT,115.7300033569,1.0264297259,0.78
1424,MGRC,82.4100036621,1.0254903088,0.78
1425,NHI,58.9900016785,1.0266884274,0.78
1426,BAK,18.1450004578,1.0268200226,0.78
1427,SP,32.0699996948,1.0268198521,0.78
1428,CZNC,24.1200008392,1.0270578543,0.78
1429,KBWY,23.5100002289,1.0270684744,0.78
1430,FUSB,10.9700002670,1.0273175643,0.78
1431,MBTC,10.1599998474,1.0268525149,0.78
1432,NWE,62.3699989319,1.0268740792,0.78
1433,HMNF,23.1800003052,1.0264601457,0.78
1434,APLE,16.8050003052,1.0266494102,0.78
1435,PLYA,8.4350004196,1.0269754868,0.78
1436,WDC,61.6399993896,1.0255673419,0.78
1437,ACI,30.4899997711,1.0262676805,0.78
1438,HRL,48.4000015259,1.0267700608,0.78
1439,TBC,25.8834991455,1.0256300203,0.78
1440,BXMX,13.7500000000,1.0278913200,0.78
1441,DHIL,179.0200042725,1.0257312314,0.78
1442,GJS,21.7000007629,1.0267435778,0.78
1443,AUVIP,25.0000000000,1.0260792260,0.78
1444,CUBE,45.4850006104,1.0273395623,0.78
1445,BHR,5.8150000572,1.0271005114,0.78
1446,RCI,51.5000000000,1.0271413140,0.78
1447,IUS,38.9399986267,1.0275584792,0.78
1448,CRGY,17.6749992371,1.0271861337,0.78
1449,IX,96.0322036743,1.0267145988,0.78
1450,RXRA,9.7600002289,1.0258765889,0.78
1451,SGEN,140.9499969482,1.0268498284,0.78
1452,IPVI,9.7749996185,1.0276815933,0.78
1453,AHH,13.8915996552,1.0261655048,0.78
1454,PBH,56.3250007629,1.0278534884,0.78
1455,MSM,84.7590026855,1.0252239125,0.78
1456,PCH,55.6800003052,1.0259009454,0.78
1457,KNOP,17.0849990845,1.0252252191,0.78
1458,IPVA,9.7899999619,1.0278117264,0.78
1459,IMCV,67.1600036621,1.0254252349,0.78
1460,LOPE,89.5500030518,1.0276196721,0.78
1461,BXMT,31.2350006104,1.0262708727,0.78
1462,TANNZ,25.6200008392,1.0280930921,0.78
1463,FCBC,28.6800003052,1.0270902330,0.78
1464,IGD,5.9003000259,1.0255613016,0.78
1465,MOFG,30.4050006866,1.0261859057,0.78
1466,MDIV,16.6893005371,1.0259171732,0.78
1467,SEATW,2.2449998856,1.0262221060,0.78
1468,SOLN,56.4208984375,1.0262474165,0.78
1469,MAQCU,10.2399997711,1.0254668159,0.78
1470,FRBA,14.0649995804,1.0255797633,0.78
1471,VSDA,44.8199996948,1.0252441675,0.78
1472,PY,43.4799995422,1.0253295030,0.78
1473,CACI,282.4150085449,1.0260571334,0.78
1474,FTHI,21.9200000763,1.0268153208,0.78
1475,ANDE,37.1399993896,1.0264283477,0.78
1476,STWD,23.8069992065,1.0253145738,0.78
1477,DOOO,78.9599990845,1.0272523588,0.78
1478,NXGN,18.4899997711,1.0256803055,0.78
1479,BRSP,8.8699998856,1.0263075388,0.78
1480,HERA,9.7799997330,1.0278247022,0.78
1481,TPG,29.8400001526,1.0261683404,0.78
1482,PG,147.3659973145,1.0267431734,0.78
1483,CLPR,8.6998996735,1.0267897298,0.78
1484,CCNE,24.8199996948,1.0280236455,0.78
1485,WFG,90.9100036621,1.0257109716,0.78
1486,MCB,75.9400024414,1.0269321243,0.78
1487,DX,16.5750007629,1.0233557469,0.77
1488,BHP,70.7900009155,1.0230290377,0.77
1489,VRPX,1.4199999571,1.0248513995,0.77
1490,TCFC,37.7500000000,1.0241005858,0.77
1491,GVA,33.2500000000,1.0240056027,0.77
1492,FFIC,22.8500003815,1.0232491972,0.77
1493,MORN,260.2600097656,1.0246325306,0.77
1494,FENC,5.9200000763,1.0247340921,0.77
1495,ABTX,40.3600006104,1.0231654595,0.77
1496,AMH,38.1699981689,1.0228403220,0.77
1497,SMTC,64.7149963379,1.0240448168,0.77
1498,PDLB,9.4278001785,1.0236803364,0.77
1499,KSI,9.7700004578,1.0250535059,0.77
1500,PFM,37.1800003052,1.0231984316,0.77
1501,EFAS,15.4499998093,1.0227608455,0.77
1502,ANIX,3.3457000256,1.0233471766,0.77
1503,EDAP,7.0500001907,1.0249283557,0.77
1504,EA,138.8099975586,1.0249200661,0.77
1505,AON,278.0100097656,1.0250337731,0.77
1506,UTF,27.5524997711,1.0234710339,0.77
1507,APH,71.5999984741,1.0237674471,0.77
1508,PNM,47.2999992371,1.0231489722,0.77
1509,HII,211.6600036621,1.0234432636,0.77
1510,USDP,6.1399998665,1.0238544065,0.77
1511,HLMN,11.5749998093,1.0238990383,0.77
1512,WPCA,9.8100004196,1.0234008919,0.77
1513,PRGO,40.1199989319,1.0249623456,0.77
1514,ARCC,19.8250007629,1.0228416809,0.77
1515,DLR,140.4770050049,1.0240476130,0.77
1516,UE,18.6800003052,1.0249401451,0.77
1517,DHR,263.4150085449,1.0228609204,0.77
1518,DGRW,61.5800018311,1.0250647442,0.77
1519,UBOH,32.0600013733,1.0242231971,0.77
1520,UBCP,16.2000007629,1.0244035313,0.77
1521,CWST,72.1549987793,1.0245539702,0.77
1522,PYZ,91.9299011230,1.0237553235,0.77
1523,RAIL,4.6599998474,1.0230645625,0.77
1524,AURC,9.8249998093,1.0241128845,0.77
1525,LVRA,9.7749996185,1.0241168413,0.77
1526,ISTR,21.4599990845,1.0234544761,0.77
1527,HXL,58.1399993896,1.0241372310,0.77
1528,TTEK,135.0000000000,1.0227468207,0.77
1529,HZNP,94.0449981689,1.0239527052,0.77
1530,RMCF,6.8299999237,1.0233010252,0.77
1531,CPSI,32.1250000000,1.0232365341,0.77
1532,BAMR,49.8300018311,1.0229968677,0.77
1533,KFRC,63.7599983215,1.0234409880,0.77
1534,BANR,58.5950012207,1.0249908725,0.77
1535,CNA,45.7000007629,1.0234771437,0.77
1536,BBD,4.2649998665,1.0230196436,0.77
1537,SYNA,147.7899932861,1.0228166317,0.77
1538,BECN,60.6599998474,1.0231309608,0.77
1539,TIPT,10.9300003052,1.0227960834,0.77
1540,CHT,42.5800018311,1.0250802183,0.77
1541,A,130.1399993896,1.0237292321,0.77
1542,SGU,9.8100004196,1.0241933072,0.77
1543,BFC,71.2799987793,1.0234411752,0.77
1544,BGSF,12.8800001144,1.0239637135,0.77
1545,ACN,302.4899902344,1.0250166851,0.77
1546,VTYX,18.8999996185,1.0248999629,0.77
1547,GEF,59.3800010681,1.0243128400,0.77
1548,WABC,60.5099983215,1.0241049966,0.77
1549,ZTR,9.2100000381,1.0238516506,0.77
1550,WBX,10.6400003433,1.0230650621,0.77
1551,CHE,496.0000000000,1.0251978824,0.77
1552,NNN,44.2500000000,1.0234609318,0.77
1553,FVC,36.8199996948,1.0246228441,0.77
1554,WETF,6.0450000763,1.0246491833,0.77
1555,CDW,169.7100067139,1.0199538232,0.76
1556,WPCB,9.7700004578,1.0223710058,0.76
1557,SNFCA,9.1400003433,1.0204547181,0.76
1558,BKNG,2249.1398925781,1.0217874009,0.76
1559,AGNCN,24.4699993134,1.0212378664,0.76
1560,AMAO,10.0799999237,1.0211428651,0.76
1561,IRWD,11.2100000381,1.0206982808,0.76
1562,VLATU,9.7600002289,1.0198358673,0.76
1563,BBDC,10.5000000000,1.0220273649,0.76
1564,BRO,59.4049987793,1.0204236123,0.76
1565,SHW,273.4700012207,1.0218686317,0.76
1566,OXSQZ,24.7999992371,1.0199046404,0.76
1567,MKC,92.4649963379,1.0208638598,0.76
1568,MBINP,26.0499992371,1.0204662571,0.76
1569,WH,80.0400009155,1.0218982747,0.76
1570,ELSE,4.9549999237,1.0210024261,0.76
1571,KREF,20.5200004578,1.0223283984,0.76
1572,INCR,6.8000001907,1.0208219985,0.76
1573,GGPI,10.2812995911,1.0222832319,0.76
1574,XPOF,17.9650001526,1.0197674115,0.76
1575,CALB,20.6499996185,1.0208965973,0.76
1576,SCD,13.8822002411,1.0224309715,0.76
1577,POWI,85.0500030518,1.0224257859,0.76
1578,NRUC,25.3957996368,1.0198507664,0.76
1579,ORRF,24.4699993134,1.0201911817,0.76
1580,RYAN,38.0800018311,1.0197029824,0.76
1581,UNIT,11.5450000763,1.0216710954,0.76
1582,LDHA,9.7849998474,1.0205333339,0.76
1583,TEAF,14.7075996399,1.0196829505,0.76
1584,PEBK,26.1599998474,1.0197232830,0.76
1585,USEG,4.0749998093,1.0203632907,0.76
1586,VTOL,31.3724994659,1.0212450605,0.76
1587,BY,24.7999992371,1.0216960524,0.76
1588,COHR,267.3900146484,1.0211433358,0.76
1589,FLGC,1.0199999809,1.0215809268,0.76
1590,TRI,98.7200012207,1.0206408216,0.76
1591,CTLT,103.6200027466,1.0196445303,0.76
1592,ATAX,18.3850002289,1.0201834892,0.76
1593,CVLG,21.8299999237,1.0203165311,0.76
1594,REVH,9.7600002289,1.0205333530,0.76
1595,NKTX,13.4899997711,1.0202018150,0.76
1596,RBCN,9.4000997543,1.0214102521,0.76
1597,TXN,178.3000030518,1.0197303266,0.76
1598,AMP,276.2300109863,1.0208585477,0.76
1599,TK,3.4449999332,1.0202321707,0.76
1600,HWM,35.5699996948,1.0223090126,0.76
1601,SZC,44.2750015259,1.0224774720,0.76
1602,WTFC,87.1800003052,1.0211006095,0.76
1603,CNFRL,23.7500000000,1.0198128266,0.76
1604,PXSAP,18.4913005829,1.0225515380,0.76
1605,LCA,9.7700004578,1.0210499822,0.76
1606,MCBC,9.2200002670,1.0219876139,0.76
1607,WTS,130.1000061035,1.0202991630,0.76
1608,FR,53.5499992371,1.0203210057,0.76
1609,ROSS,9.7799997330,1.0211695057,0.76
1610,DTOC,9.7849998474,1.0205169082,0.76
1611,NMS,15.3400001526,1.0199595630,0.76
1612,AMN,95.9400024414,1.0221540818,0.76
1613,CRAI,84.6600036621,1.0216663634,0.76
1614,SPSC,108.3600006104,1.0210106485,0.76
1615,HOVNP,19.9500007629,1.0217424054,0.76
1616,ACT,24.4500007629,1.0211537673,0.76
1617,DIAX,16.2500000000,1.0197449919,0.76
1618,SSTI,31.0550003052,1.0209261426,0.76
1619,TCPC,13.7100000381,1.0205034641,0.76
1620,TD,75.2350006104,1.0206731077,0.76
1621,FSFG,24.7649993896,1.0211337172,0.76
1622,VIASP,24.9300003052,1.0212587509,0.76
1623,SQLV,37.0699996948,1.0198612251,0.76
1624,PSEC,7.7523999214,1.0173938221,0.75
1625,PRS,26.0065002441,1.0174537056,0.75
1626,MDLZ,63.3549995422,1.0175579287,0.75
1627,JOE,50.8300018311,1.0193602037,0.75
1628,RTX,95.9619979858,1.0176076560,0.75
1629,SPKB,9.7700004578,1.0195974561,0.75
1630,POR,48.5999984741,1.0175619293,0.75
1631,RZA,25.3299999237,1.0174848216,0.75
1632,NOK,5.1199998856,1.0184056508,0.75
1633,TBB,25.1499996185,1.0196134874,0.75
1634,HIFS,320.0000000000,1.0187909969,0.75
1635,WD,108.5049972534,1.0191945612,0.75
1636,USMC,39.7900009155,1.0187615877,0.75
1637,WOOD,89.8000030518,1.0184616274,0.75
1638,HGTY,11.1091003418,1.0186510184,0.75
1639,CMG,1394.4300537109,1.0177214329,0.75
1640,VABK,32.4000015259,1.0181414970,0.75
1641,HEI,144.1499938965,1.0195626711,0.75
1642,VALE,18.0100002289,1.0196392391,0.75
1643,FORTY,94.0000000000,1.0191279097,0.75
1644,BKE,33.0299987793,1.0183473286,0.75
1645,BDJ,9.5885000229,1.0191150831,0.75
1646,AAP,194.3699951172,1.0187302997,0.75
1647,IMOS,33.3699989319,1.0181597217,0.75
1648,SYY,83.8700027466,1.0188403231,0.75
1649,NPO,97.9899978638,1.0186333736,0.75
1650,CID,32.5979003906,1.0186165634,0.75
1651,LAND,25.9950008392,1.0184486064,0.75
1652,ETB,15.6300001144,1.0178920652,0.75
1653,AMNB,35.7500000000,1.0187614362,0.75
1654,BMO,106.3399963379,1.0176692903,0.75
1655,EXPO,91.0100021362,1.0192653935,0.75
1656,MMI,41.8100013733,1.0189372977,0.75
1657,KRG,21.0550003052,1.0193721344,0.75
1658,FAB,73.5800018311,1.0188757459,0.75
1659,WDI,14.9601001740,1.0194644851,0.75
1660,FBRT,15.9200000763,1.0176095012,0.75
1661,CCEP,53.7099990845,1.0180879771,0.75
1662,AGR,48.0200004578,1.0176695435,0.75
1663,FT,7.7498002052,1.0177538561,0.75
1664,BMRC,33.1199989319,1.0182174664,0.75
1665,CHNG,23.7849998474,1.0176450460,0.75
1666,BHF,49.2550010681,1.0183953892,0.75
1667,TANNL,25.3999996185,1.0190370513,0.75
1668,CEQP,29.3700008392,1.0185123884,0.75
1669,NWFL,26.3199996948,1.0182122086,0.75
1670,NEE,76.3799972534,1.0187847102,0.75
1671,WINA,196.0000000000,1.0180213262,0.75
1672,NGC,9.7500000000,1.0178131929,0.75
1673,NDAC,9.7749996185,1.0191492762,0.75
1674,WALD,9.8400001526,1.0180925762,0.75
1675,VONV,70.4599990845,1.0174483660,0.75
1676,GMS,50.0750007629,1.0195775508,0.75
1677,CHH,129.1199951172,1.0189258458,0.75
1678,IP,48.9599990845,1.0178376667,0.75
1679,IUSV,73.4150009155,1.0191259183,0.75
1680,GAB,6.8161001205,1.0194776241,0.75
1681,ASET,33.6400985718,1.0181560442,0.75
1682,MCG,9.1028003693,1.0178659117,0.75
1683,HPF,18.9218006134,1.0174466816,0.75
1684,VPCB,9.7849998474,1.0192005719,0.75
1685,AVXL,9.7100000381,1.0192055171,0.75
1686,WHLM,4.6258997917,1.0195329293,0.75
