,symbol,close,relative_strength_sp500,rank
2057,GGMC,9.7600002289,1.0125287992,0.72
2058,PRSR,9.8199996948,1.0125177116,0.72
2059,LHC,9.8299999237,1.0123300816,0.72
2060,LJAQU,10.0500001907,1.0122701306,0.72
2061,BRLIU,10.6000003815,1.0123141073,0.72
2062,CPUH,9.8100004196,1.0125358746,0.72
2063,LNFA,10.0799999237,1.0126343132,0.72
2064,FVT,9.8199996948,1.0127163366,0.72
2065,CLAQU,10.3100004196,1.0122891254,0.72
2066,VGR,12.3199996948,1.0125364635,0.72
2067,CP,76.3600006104,1.0124749212,0.72
2068,VII,9.8199996948,1.0124607251,0.72
2069,LSPR,9.9600000381,1.0122578245,0.72
2070,COWNL,26.0100002289,1.0124180710,0.72
2071,FTQI,21.5000000000,1.0126775506,0.72
2072,ACTD,9.8999996185,1.0125249161,0.72
2073,VTRS,12.1099996567,1.0123861324,0.72
2074,MCAG,9.8599996567,1.0122938054,0.72
2075,OLIT,9.9899997711,1.0122655987,0.72
2076,FRXB,9.7959995270,1.0123465834,0.72
2077,FRW,9.7700004578,1.0123149244,0.72
2078,FRT,113.9100036621,1.0122777044,0.72
2079,WABC,60.1199989319,1.0125613049,0.72
2080,OXLC,6.8000001907,1.0127039485,0.72
2081,FRLA,10.0600004196,1.0126404121,0.72
2082,EDNC,9.8599996567,1.0124075668,0.72
2083,WEX,173.4900054932,1.0125881502,0.72
2084,MIT,9.7799997330,1.0127234066,0.72
2085,WTRG,47.0499992371,1.0124027179,0.72
2086,OHPA,9.7799997330,1.0124183142,0.72
2087,FNVT,9.9700002670,1.0125635154,0.72
2088,FNKO,20.8999996185,1.0122959408,0.72
2089,ESM,9.7799997330,1.0125105094,0.72
2090,OHAA,9.8699998856,1.0125183057,0.72
2091,HTPA,9.8599996567,1.0125912781,0.72
2092,FHLT,9.8900003433,1.0122855821,0.72
2093,SLCR,9.8100004196,1.0123263197,0.72
2094,IIII,9.8199996948,1.0127248515,0.72
2095,SPTK,9.7950000763,1.0125603394,0.72
2096,HTIA,23.7830009460,1.0127030631,0.72
2097,DHAC,10.0200004578,1.0126524439,0.72
2098,ARTE,9.9899997711,1.0122566153,0.72
2099,ARRW,9.8100004196,1.0127241112,0.72
2100,WTS,136.6999969482,1.0126282297,0.72
2101,FCRX,24.5149993896,1.0116657287,0.71
2102,HLAH,9.8100004196,1.0116959520,0.71
2103,ANAC,9.8000001907,1.0119036374,0.71
2104,VCXA,9.8699998856,1.0117221825,0.71
2105,ASAX,9.7600002289,1.0119434736,0.71
2106,ROSS,9.8000001907,1.0117278947,0.71
2107,INKAU,10.0600004196,1.0118847591,0.71
2108,JCE,14.8199996948,1.0117147096,0.71
2109,BRPM,9.8500003815,1.0119132128,0.71
2110,NLITU,10.1999998093,1.0120090768,0.71
2111,VENAU,10.3500003815,1.0118910503,0.71
2112,FNK,46.1100006104,1.0121602998,0.71
2113,GVCI,9.9899997711,1.0116599458,0.71
2114,SLAC,9.7899999619,1.0116931784,0.71
2115,NZUS,23.2579994202,1.0120275610,0.71
2116,SBBA,25.1369991302,1.0117644341,0.71
2117,AEAE,9.9499998093,1.0120635790,0.71
2118,OSI,9.7299995422,1.0121275517,0.71
2119,MEOA,10.0500001907,1.0117322286,0.71
2120,RILYN,24.8299999237,1.0120537434,0.71
2121,IFIN,10.0200004578,1.0118339103,0.71
2122,ROCG,9.9600000381,1.0118863304,0.71
2123,RILYP,25.2099990845,1.0117218802,0.71
2124,LOKM,9.7799997330,1.0117027022,0.71
2125,BNIX,9.9099998474,1.0120661271,0.71
2126,ZIONO,25.5599994659,1.0121022042,0.71
2127,GDNR,9.9300003052,1.0118561276,0.71
2128,CHAA,9.8000001907,1.0119068759,0.71
2129,ASGI,19.4300003052,1.0121281106,0.71
2130,BHAC,9.8500003815,1.0118726737,0.71
2131,DMAQ,9.9799995422,1.0118557639,0.71
2132,ECCC,24.4300003052,1.0116609458,0.71
2133,ISAA,9.8900003433,1.0118662720,0.71
2134,LSPRU,10.0450000763,1.0118281925,0.71
2135,CL,79.2699966431,1.0118980713,0.71
2136,THCAU,10.3900003433,1.0122314942,0.71
2137,ETACU,10.0100002289,1.0116864984,0.71
2138,TRIS,9.8599996567,1.0118785996,0.71
2139,EPHY,9.8000001907,1.0121101107,0.71
2140,DSACU,10.3000001907,1.0118078266,0.71
2141,THAC,10.0399999619,1.0118378522,0.71
2142,APXI,9.9899997711,1.0120736938,0.71
2143,EUCR,9.8699998856,1.0118988093,0.71
2144,ALSA,9.9200000763,1.0118627533,0.71
2145,BPAC,9.9200000763,1.0116618875,0.71
2146,ACEV,10.0500001907,1.0118473070,0.71
2147,RBCN,9.2899999619,1.0119439168,0.71
2148,DTOC,9.7600002289,1.0121323851,0.71
2149,RBAC,9.9399995804,1.0117566915,0.71
2150,SIER,9.8800001144,1.0118688507,0.71
2151,SQQQ,44.5000000000,1.0118228272,0.71
2152,WQGA,9.8900003433,1.0120808172,0.71
2153,TBCP,9.7899999619,1.0117226305,0.71
2154,FEXD,9.9879999161,1.0121660501,0.71
2155,RACYU,10.1199998856,1.0120162001,0.71
2156,RA,19.8600006104,1.0120265032,0.71
2157,NXPL,2.5199999809,1.0116867252,0.71
2158,DTRT,10.0399999619,1.0117550313,0.71
2159,DUET,9.9099998474,1.0118575411,0.71
2160,POW,9.8299999237,1.0120392180,0.71
2161,FCAX,9.8199996948,1.0120973454,0.71
2162,BOAS,9.8400001526,1.0117187594,0.71
2163,GATE,9.8900003433,1.0120686477,0.71
2164,DXPE,30.4500007629,1.0119522730,0.71
2165,RJAC,9.8599996567,1.0121166319,0.71
2166,SAMA,9.8800001144,1.0120728131,0.71
2167,VSAC,10.0100002289,1.0120429608,0.71
2168,MBAC,9.7799997330,1.0121782836,0.71
2169,EQHA,9.8369998932,1.0122108495,0.71
2170,GSQB,9.8599996567,1.0119355461,0.71
2171,AIB,9.9300003052,1.0120682110,0.71
2172,TXN,176.7200012207,1.0120986429,0.71
2173,CIIG,9.9300003052,1.0119558326,0.71
2174,COLI,9.7799997330,1.0119014628,0.71
2175,PMGM,9.7899999619,1.0116746389,0.71
2176,AEHA,10.1000003815,1.0118173233,0.71
2177,PB,73.0599975586,1.0118955265,0.71
2178,HIII,9.7899999619,1.0118069570,0.71
2179,ZIONL,25.9799995422,1.0120880152,0.71
2180,CLPR,8.5399999619,1.0119218961,0.71
2181,ACAB,9.9799995422,1.0116446333,0.70
2182,BMAC,9.9499998093,1.0112440192,0.70
2183,ROSE,10.0100002289,1.0112392918,0.70
2184,LCAHU,9.9200000763,1.0111291748,0.70
2185,FACT,9.8000001907,1.0114675512,0.70
2186,LGTOU,10.1199998856,1.0112101418,0.70
2187,LGVC,9.9300003052,1.0114511607,0.70
2188,NDAC,9.7799997330,1.0110822196,0.70
2189,EW,101.2099990845,1.0112645431,0.70
2190,TATT,6.0799999237,1.0114329761,0.70
2191,MPLN,5.1300001144,1.0115007687,0.70
2192,ESAC,10.0100002289,1.0111295608,0.70
2193,NBIX,94.4199981689,1.0115877946,0.70
2194,FXCO,9.9239997864,1.0112037889,0.70
2195,MNTN,9.9700002670,1.0114477110,0.70
2196,SCOB,9.8000001907,1.0113399029,0.70
2197,RXRA,9.7700004578,1.0112796588,0.70
2198,IOAC,10.0399999619,1.0116337461,0.70
2199,HYW,6.6999998093,1.0116124388,0.70
2200,SGH,25.3600006104,1.0114994036,0.70
2201,VMCA,10.0600004196,1.0116393796,0.70
2202,CSTA,9.8000001907,1.0112806302,0.70
2203,ADEX,9.8000001907,1.0111284005,0.70
2204,IVCP,9.8149995804,1.0112755845,0.70
2205,CHH,130.0800018311,1.0114089428,0.70
2206,SZZLU,10.1000003815,1.0114760798,0.70
2207,BCSA,9.9399995804,1.0112416912,0.70
2208,WTMA,9.8900003433,1.0112540388,0.70
2209,PCCT,10.0200004578,1.0112315595,0.70
2210,FSSI,9.8000001907,1.0112806302,0.70
2211,PBAX,10.0100002289,1.0112271142,0.70
2212,MPACU,10.3500003815,1.0112551010,0.70
2213,APCA,9.9799995422,1.0114566999,0.70
2214,APGB,9.7899999619,1.0110809166,0.70
2215,ENCP,10.0050001144,1.0114359542,0.70
2216,ARCK,10.0500001907,1.0113207223,0.70
2217,ASCA,9.8999996185,1.0114498122,0.70
2218,SMAP,9.9499998093,1.0112444660,0.70
2219,OXUS,9.9700002670,1.0114975404,0.70
2220,AXAC,9.9899997711,1.0111095471,0.70
2221,WRK,49.4399986267,1.0114549961,0.70
2222,OXACU,10.1129999161,1.0113766128,0.70
2223,WAVS,9.9399995804,1.0114446209,0.70
2224,EVGBC,99.9599990845,1.0113899423,0.70
2225,CCAIU,9.9200000763,1.0116079953,0.70
2226,ACII,9.8000001907,1.0112945880,0.70
2227,AVHI,9.9499998093,1.0116523035,0.70
2228,XPOA,9.8900003433,1.0112619929,0.70
2229,DAOO,9.9099998474,1.0114529443,0.70
2230,KCGI,9.8999996185,1.0112512213,0.70
2231,FPAC,9.8400001526,1.0112452755,0.70
2232,RFACU,10.0500001907,1.0116584138,0.70
2233,AMKR,20.9899997711,1.0113261811,0.70
2234,KIII,9.7799997330,1.0114948995,0.70
2235,THCP,9.8199996948,1.0113355091,0.70
2236,ALTUU,10.0399999619,1.0113640392,0.70
2237,CNGL,10.0000000000,1.0116358608,0.70
2238,DHBC,9.7799997330,1.0113017858,0.70
2239,OMEG,9.8400001526,1.0114838462,0.70
2240,RNDV,29.9829998016,1.0115502317,0.70
2241,RCAC,9.8299999237,1.0115792354,0.70
2242,CIGI,118.3099975586,1.0114370009,0.70
2243,GMFI,9.9200000763,1.0116515331,0.70
2244,IQMD,9.9899997711,1.0114475834,0.70
2245,R,80.4400024414,1.0116393241,0.70
2246,AVAC,9.9639997482,1.0112047634,0.70
2247,SHG,34.3800010681,1.0111375462,0.70
2248,RNERU,10.1999998093,1.0116210834,0.70
2249,KACL,9.9399995804,1.0114475346,0.70
2250,ACAX,9.8800001144,1.0114619349,0.70
2251,CLIM,9.8100004196,1.0111600372,0.70
2252,TWLV,9.7749996185,1.0112685302,0.70
2253,TWND,9.9300003052,1.0115015725,0.70
2254,ROC,9.9399995804,1.0116483485,0.70
2255,GSRMU,10.0850000381,1.0112198944,0.70
2256,APMI,9.6599998474,1.0111610334,0.70
2257,ACAH,9.7700004578,1.0116003102,0.70
2258,GTAC,9.9099998474,1.0112846714,0.70
2259,BLUA,9.8000001907,1.0115012082,0.70
2260,HR,28.2900009155,1.0113468035,0.70
